date,open,high,low,close,volume
1996-03-11,6.5147,6.5147,6.4016,6.4242,39305
1996-03-12,6.4469,6.4469,6.0849,6.2659,108216
1996-03-13,6.3039,6.4853,6.2359,6.4627,60881
1996-03-14,6.4627,6.5081,6.4173,6.4627,49633
1996-03-15,6.508,6.508,6.2585,6.3266,67411
1996-03-18,6.3492,6.508,6.3492,6.508,46730
1996-03-19,6.5081,6.5081,6.3493,6.4627,50214
1996-03-20,6.4399,6.4627,6.2812,6.3266,42885
1996-03-21,6.3267,6.3267,6.2359,6.2813,94332
1996-03-22,6.2813,6.2813,6.2359,6.2813,35919
1996-03-25,6.3946,6.3946,6.3266,6.372,51520
1996-03-26,6.3946,6.6895,6.372,6.5307,59357
1996-03-27,6.5761,6.6668,6.5534,6.5988,49996
1996-03-28,6.6442,6.6895,6.5761,6.5988,42958
1996-03-29,6.5987,6.6214,6.4627,6.4853,50939
1996-04-01,6.5081,6.5988,6.4174,6.5988,38967
1996-04-02,6.5534,6.5988,6.44,6.4627,116174
1996-04-03,6.4174,6.4174,6.3039,6.372,29824
1996-04-04,6.4174,6.4174,6.3039,6.372,14948
1996-04-08,6.2813,6.3039,6.2359,6.3039,33742
1996-04-09,6.3266,6.3266,6.2813,6.3039,51737
1996-04-10,6.3039,6.3039,6.2132,6.2813,41361
1996-04-11,6.3039,6.3267,6.2586,6.2813,40345
1996-04-12,6.2586,6.3493,6.2586,6.3493,43248
1996-04-15,6.3719,6.4853,6.3492,6.4173,33669
1996-04-16,6.372,6.44,6.3493,6.44,28953
1996-04-17,6.4174,6.4174,6.1679,6.2586,138959
1996-04-18,6.2586,6.2586,5.9864,6.1225,321091
1996-04-19,6.1225,6.2359,6.1225,6.2359,77860
1996-04-22,6.2132,6.2813,6.1679,6.2813,21551
1996-04-23,6.2586,6.304,6.1453,6.1679,37370
1996-04-24,6.1225,6.1225,5.9864,6.0318,209054
1996-04-25,6.0318,6.0545,5.805,6.0545,230532
1996-04-26,6.0545,6.8935,6.0092,6.8255,599298
1996-04-29,6.7574,7.1656,6.7348,6.8935,409329
1996-04-30,6.8481,6.8709,6.6441,6.6441,139902
1996-05-01,6.6668,6.6668,6.5534,6.6214,55076
1996-05-02,6.576,6.7348,6.576,6.6441,88817
1996-05-03,6.6668,6.6668,6.5307,6.6214,274434
1996-05-06,6.6214,6.7348,6.6214,6.6441,55946
1996-05-07,6.6214,6.6442,6.5988,6.5988,92301
1996-05-08,6.5761,6.7121,6.5081,6.6895,65743
1996-05-09,6.8028,6.8481,6.712,6.7574,50649
1996-05-10,6.8028,6.8255,6.7121,6.7348,13424
1996-05-13,6.6895,6.7121,6.6668,6.6895,36064
1996-05-14,6.6668,6.6668,6.5534,6.6214,46513
1996-05-15,6.6441,6.6441,6.5081,6.5307,136564
1996-05-16,6.6668,7.007,6.6668,6.8709,351571
1996-05-17,6.9616,6.9842,6.8709,6.8709,109136
1996-05-20,6.8481,6.9162,6.7348,6.8255,81271
1996-05-21,6.8709,6.8709,6.6214,6.6441,37951
1996-05-22,6.6214,6.6214,6.44,6.5988,66904
1996-05-23,6.5987,6.6214,6.576,6.576,111602
1996-05-24,6.5534,6.6214,6.5534,6.6214,61751
1996-05-28,6.5988,6.8936,6.5988,6.8482,181264
1996-05-29,6.8935,6.9842,6.8028,6.8255,158260
1996-05-30,6.8255,7.0296,6.8028,6.9616,60228
1996-05-31,6.9389,7.0296,6.8935,6.8935,96364
1996-06-03,6.8482,6.9163,6.8028,6.8482,97163
1996-06-04,6.8256,6.8709,6.7575,6.8482,158769
1996-06-05,6.8935,7.2337,6.8935,7.1656,124228
1996-06-06,7.1656,7.347,7.1656,7.2563,145924
1996-06-07,7.1656,7.2563,7.0749,7.2563,62694
1996-06-10,7.2564,7.3017,7.1656,7.211,48835
1996-06-11,7.2337,7.4377,7.211,7.3244,105289
1996-06-12,7.3171,7.5443,7.3171,7.408,88932
1996-06-13,7.408,7.4989,7.2944,7.3853,35195
1996-06-14,7.3625,7.3625,7.2489,7.2716,26978
1996-06-17,7.2035,7.2035,6.7945,6.8854,582534
1996-06-18,6.9535,7.0444,6.84,6.8854,168339
1996-06-19,6.8854,6.8854,6.7945,6.8626,54901
1996-06-20,6.8854,6.9081,6.7945,6.8854,47193
1996-06-21,6.8853,7.0898,6.8853,7.0898,30250
1996-06-24,7.1352,7.158,7.0444,7.0898,60354
1996-06-25,7.0898,7.2943,7.0898,7.2489,131543
1996-06-26,7.3398,7.4988,7.2944,7.4534,77297
1996-06-27,7.4534,7.6807,7.408,7.658,103258
1996-06-28,7.817,7.9988,7.6807,7.6807,194590
1996-07-01,7.817,7.8853,7.7716,7.7716,94677
1996-07-02,7.7489,7.7943,7.6352,7.7261,64863
1996-07-03,7.658,7.658,7.4535,7.5898,197717
1996-07-05,7.4988,7.6352,7.4534,7.6125,28577
1996-07-08,7.567,7.5897,7.4988,7.5216,65226
1996-07-09,7.4989,7.6126,7.4989,7.5898,20143
1996-07-10,7.6125,7.6352,7.4988,7.5216,113001
1996-07-11,7.4534,7.4534,6.9535,7.2035,112638
1996-07-12,7.2716,7.2716,7.0898,7.0898,23487
1996-07-15,7.0444,7.0444,6.6581,6.6808,61372
1996-07-16,6.5899,6.8626,6.3172,6.8626,118528
1996-07-17,6.9081,7.0672,6.7491,6.7945,109366
1996-07-18,6.8172,7.1126,6.8172,7.1126,129362
1996-07-19,7.1126,7.1126,7.0444,7.0444,86969
1996-07-22,7.0672,7.1126,6.9535,7.1126,19488
1996-07-23,7.0898,7.2716,7.0671,7.0898,33377
1996-07-24,6.9989,6.9989,6.7945,6.8399,45448
1996-07-25,6.8399,6.9535,6.8399,6.9308,53228
1996-07-26,6.9535,7.0217,6.9535,6.9535,25087
1996-07-29,6.9762,6.9762,6.8626,6.908,42830
1996-07-30,6.9535,7.0217,6.908,7.0217,102894
1996-07-31,6.9989,7.0898,6.9308,6.9989,57736
1996-08-01,7.0444,7.1353,6.9763,7.1353,43194
1996-08-02,7.0899,7.1126,6.9081,6.9763,153578
1996-08-05,6.9763,6.9763,6.9308,6.9535,25378
1996-08-06,6.9763,6.9763,6.9535,6.9763,24069
1996-08-07,6.9763,6.999,6.9535,6.9763,17307
1996-08-08,6.9763,6.9763,6.9535,6.9535,6835
1996-08-09,6.9308,7.0217,6.908,6.908,12798
1996-08-12,6.9308,6.9989,6.8626,6.9989,31704
1996-08-13,6.999,7.3171,6.999,7.3171,463132
1996-08-14,7.3171,7.408,7.2717,7.408,81879
1996-08-15,7.408,7.7943,7.3398,7.7261,149214
1996-08-16,7.7034,7.7489,7.5671,7.5671,49084
1996-08-19,7.6352,7.7715,7.6352,7.7261,52428
1996-08-20,7.7261,8.0442,7.6807,7.9761,64717
1996-08-21,7.8852,7.9307,7.7489,7.8398,57592
1996-08-22,7.8398,7.8624,7.7943,7.817,27269
1996-08-23,7.7944,7.8398,7.7716,7.7716,25015
1996-08-26,7.817,7.817,7.7261,7.7943,21088
1996-08-27,7.7716,7.8398,7.7716,7.817,28796
1996-08-28,7.8624,8.0442,7.8624,7.9533,34104
1996-08-29,7.9988,7.9988,7.8624,7.8852,70971
1996-08-30,7.8852,7.8852,7.7716,7.817,27778
1996-09-03,7.7716,7.817,7.6807,7.6807,74098
1996-09-04,7.658,7.7261,7.6125,7.6352,95331
1996-09-05,7.658,7.7716,7.6352,7.7489,34540
1996-09-06,7.6806,8.067,7.6806,8.0442,83987
1996-09-09,8.0442,8.635,8.0442,8.4987,264469
1996-09-10,8.4078,8.4078,8.2943,8.3624,338350
1996-09-11,8.2868,8.2868,7.8315,7.9909,241575
1996-09-12,8.0364,8.0364,7.7859,7.9225,152039
1996-09-13,7.9681,8.0591,7.877,7.877,104104
1996-09-16,7.9225,7.9453,7.7404,7.7632,57552
1996-09-17,7.6721,7.8314,7.4672,7.8087,257891
1996-09-18,7.8088,7.8088,7.5811,7.7177,72633
1996-09-19,7.5582,7.6493,7.3761,7.6493,208061
1996-09-20,7.6722,7.6949,7.5583,7.6949,63963
1996-09-23,7.7176,7.7176,7.6266,7.6721,51797
1996-09-24,7.6949,8.0136,7.6949,7.9681,126251
1996-09-25,7.9225,7.9453,7.8543,7.877,62943
1996-09-26,7.877,7.9908,7.877,7.9225,79407
1996-09-27,7.9681,8.2413,7.9681,8.173,45823
1996-09-30,8.173,8.3551,8.173,8.173,65712
1996-10-01,8.1957,8.2413,8.0136,8.0136,57188
1996-10-02,7.9909,8.0591,7.9909,8.0136,60976
1996-10-03,8.0136,8.0364,7.9225,8.0364,32491
1996-10-04,8.0364,8.2413,8.0364,8.173,80209
1996-10-07,8.173,8.173,8.0136,8.0136,9835
1996-10-08,8.0136,8.1274,7.968,8.0819,40432
1996-10-09,8.1274,8.1502,7.7859,7.8087,47280
1996-10-10,7.8087,7.9908,7.7859,7.9453,36207
1996-10-11,7.9681,8.1047,7.9681,8.0364,31180
1996-10-14,8.0591,8.2412,8.0364,8.1957,49320
1996-10-15,8.2185,8.2185,8.1046,8.1957,43346
1996-10-16,8.173,8.2185,8.1502,8.1957,45677
1996-10-17,8.2185,8.2641,8.173,8.173,23094
1996-10-18,8.2185,8.264,8.1274,8.2185,23822
1996-10-21,8.2413,8.2413,8.1502,8.173,15736
1996-10-22,8.173,8.173,8.0591,8.1502,24624
1996-10-23,8.1047,8.1047,8.0136,8.0136,12020
1996-10-24,8.0591,8.0819,7.9908,8.0591,16610
1996-10-25,8.0591,8.0819,8.0136,8.0591,18358
1996-10-28,8.0136,8.1047,8.0136,8.1047,13040
1996-10-29,8.1275,8.1275,7.8998,7.9909,50996
1996-10-30,7.9908,7.9908,7.7632,7.8087,25206
1996-10-31,7.8088,7.8315,7.7177,7.8315,61778
1996-11-01,7.9454,7.9681,7.9226,7.9681,95289
1996-11-04,7.9453,8.0591,7.877,7.9225,51870
1996-11-05,7.9226,7.9909,7.8998,7.9909,25571
1996-11-06,8.0136,8.2185,8.0136,8.2185,168795
1996-11-07,8.2641,8.5828,8.2641,8.4462,97038
1996-11-08,8.5828,8.6055,8.4462,8.4917,41015
1996-11-11,8.5144,8.5144,8.4462,8.4917,13477
1996-11-12,8.4689,8.5145,8.4007,8.4462,25206
1996-11-13,8.4917,8.5144,8.4689,8.5144,16756
1996-11-14,8.5145,8.56,8.5145,8.5373,31909
1996-11-15,8.5145,8.5373,8.4007,8.4462,52380
1996-11-18,8.4006,8.7876,8.4006,8.7421,59883
1996-11-19,9.7438,9.7438,9.1064,9.1747,601093
1996-11-20,9.2429,9.2885,8.7421,8.7421,243249
1996-11-21,8.7876,9.1519,8.7649,9.1519,195313
1996-11-22,9.1519,9.1519,8.9471,9.1064,39704
1996-11-25,9.1063,9.1747,9.0608,9.0836,51433
1996-11-26,9.1064,9.1064,8.9015,8.9698,21855
1996-11-27,9.0153,9.1064,9.0153,9.1064,35406
1996-11-29,9.1292,9.1292,9.1064,9.1064,7722
1996-12-02,9.0837,9.1519,8.9471,8.9926,63526
1996-12-03,9.0837,9.1292,8.9926,8.9926,79553
1996-12-04,8.9698,8.9698,8.8332,8.856,21345
1996-12-05,8.7876,8.9015,8.7421,8.7421,38101
1996-12-06,8.6511,8.6966,8.4689,8.6966,168869
1996-12-09,8.7649,8.8332,8.6055,8.8332,56678
1996-12-10,8.856,8.8787,8.7877,8.856,30816
1996-12-11,8.8332,8.8787,8.6966,8.7421,25352
1996-12-12,8.7805,8.8945,8.7805,8.8717,14231
1996-12-13,8.8488,8.8488,8.712,8.7576,18829
1996-12-16,8.7576,8.7576,8.712,8.7348,11677
1996-12-17,8.7121,8.7121,8.5296,8.5296,36052
1996-12-18,8.5524,8.712,8.5524,8.6892,37366
1996-12-19,8.712,8.712,8.6436,8.6664,14961
1996-12-20,8.712,8.712,8.6664,8.6892,22478
1996-12-23,8.712,8.712,8.3927,8.4383,39847
1996-12-24,8.4612,8.4612,8.3928,8.4156,24084
1996-12-26,8.4156,8.5752,8.4156,8.5524,77943
1996-12-27,8.5751,8.6436,8.5524,8.6436,59771
1996-12-30,8.6664,8.8716,8.598,8.8488,31235
1996-12-31,8.8488,9.2822,8.8488,9.2822,96699
1997-01-02,9.191,9.191,8.8944,9.1225,136473
1997-01-03,9.1225,9.2137,9.0085,9.0997,60135
1997-01-06,9.0998,9.0998,8.9401,8.9401,138079
1997-01-07,8.9629,9.0313,8.9173,9.0313,27878
1997-01-08,9.0312,9.0312,8.826,8.8488,37220
1997-01-09,8.8717,8.9173,8.8488,8.9173,19705
1997-01-10,8.8717,8.9401,8.7805,8.8945,19559
1997-01-13,8.8945,8.9401,8.8261,8.8945,18172
1997-01-14,8.8488,9.0313,8.8488,8.9629,91955
1997-01-15,8.9857,8.9857,8.7805,8.7805,37147
1997-01-16,8.7576,8.7804,8.6892,8.7348,139829
1997-01-17,8.8033,8.9857,8.8033,8.9401,141582
1997-01-20,8.9629,8.9629,8.9173,8.9629,54589
1997-01-21,8.9629,9.2138,8.9401,9.191,81957
1997-01-22,9.1681,9.533,9.1681,9.533,86992
1997-01-23,9.533,9.533,9.2594,9.2822,27951
1997-01-24,9.3278,9.4418,9.305,9.3506,39263
1997-01-27,9.3278,9.3506,9.1682,9.191,109106
1997-01-28,9.191,9.2137,8.9629,8.9629,222297
1997-01-29,9.0313,9.0769,8.9629,9.0313,105383
1997-01-30,8.9629,8.9629,8.7576,8.8261,49335
1997-01-31,8.8488,8.8488,8.6207,8.7348,151287
1997-02-03,8.6208,8.7576,8.5524,8.598,218356
1997-02-04,8.5524,8.6208,8.5524,8.5752,89474
1997-02-05,8.6208,8.7349,8.5752,8.6664,103486
1997-02-06,8.712,8.7804,8.6664,8.7576,152528
1997-02-07,8.8032,8.8488,8.5295,8.6892,161285
1997-02-10,8.6892,8.712,8.5751,8.6436,132313
1997-02-11,8.6664,8.6892,8.598,8.598,2277781
1997-02-12,8.6208,8.6208,8.5296,8.5524,476342
1997-02-13,8.5524,8.6664,8.5524,8.5524,348991
1997-02-14,8.598,8.6208,8.5524,8.5752,256088
1997-02-18,8.598,8.6208,8.598,8.6208,85387
1997-02-19,8.6208,8.8261,8.6208,8.712,242002
1997-02-20,8.7349,8.7805,8.6436,8.6664,111441
1997-02-21,8.6892,8.6892,8.5752,8.6664,95750
1997-02-24,8.6436,8.826,8.598,8.8032,107280
1997-02-25,8.7576,8.8488,8.7576,8.7576,131510
1997-02-26,8.7576,8.8489,8.598,8.6664,133116
1997-02-27,8.6664,8.6893,8.1875,8.4156,380812
1997-02-28,8.4155,8.4839,8.3243,8.4839,138443
1997-03-03,8.4612,8.5752,8.4156,8.5752,63201
1997-03-04,8.5751,8.6664,8.4155,8.4383,114797
1997-03-05,8.4839,8.6664,8.4839,8.6664,164789
1997-03-06,8.7577,8.7805,8.6893,8.7805,115601
1997-03-07,8.7805,8.9173,8.7805,8.8945,147567
1997-03-10,8.94,9.1225,8.9173,9.0541,102464
1997-03-11,9.0313,9.1681,9.0313,9.0313,113192
1997-03-12,9.0468,9.0697,8.9783,8.9783,90724
1997-03-13,8.9783,9.2068,8.9783,9.0697,193145
1997-03-14,9.0925,9.1611,9.0011,9.1611,124792
1997-03-17,9.1154,9.1839,9.0697,9.1839,88750
1997-03-18,9.1382,9.1839,9.1154,9.1382,72959
1997-03-19,9.1154,9.2982,9.0925,9.2753,135100
1997-03-20,9.2982,9.2982,9.0925,9.1382,100155
1997-03-21,9.0925,9.1382,9.0468,9.0697,125084
1997-03-24,9.0469,9.0698,8.887,8.9098,52929
1997-03-25,8.9097,9.1611,8.9097,9.1382,107246
1997-03-26,9.1611,9.1611,8.9326,8.9326,120331
1997-03-27,8.9554,8.9783,8.9097,8.9783,126765
1997-03-31,8.9327,8.9555,8.7956,8.8413,125450
1997-04-01,8.8413,8.9098,8.8413,8.8641,59874
1997-04-02,8.887,8.9098,8.8641,8.9098,61190
1997-04-03,8.8412,8.8412,8.5442,8.5671,203380
1997-04-04,8.6128,8.6813,8.6128,8.6585,120990
1997-04-07,8.6813,8.7727,8.6813,8.727,76396
1997-04-08,8.7499,8.8413,8.6813,8.6813,149940
1997-04-09,8.6585,8.727,8.6356,8.727,63968
1997-04-10,8.7499,8.7499,8.3158,8.3158,121794
1997-04-11,8.3615,8.3844,8.3158,8.3615,126547
1997-04-14,8.3614,8.3614,7.7217,7.8817,601803
1997-04-15,7.9959,8.0188,7.6076,7.7218,250460
1997-04-16,7.7674,8.0416,7.7217,7.9502,147234
1997-04-17,8.0188,8.0188,7.8588,7.8817,54902
1997-04-18,7.8817,7.8817,7.6076,7.6076,213688
1997-04-21,7.6304,7.6304,7.1963,7.4476,344472
1997-04-22,7.5162,7.8589,7.3563,7.7447,165658
1997-04-23,7.8361,7.8361,7.6533,7.699,124499
1997-04-24,7.699,7.836,7.539,7.6304,100374
1997-04-25,7.6304,7.8589,7.6304,7.8132,41597
1997-04-28,7.9274,8.0645,7.8817,8.0188,60531
1997-04-29,8.3615,8.4757,8.0645,8.2244,227944
1997-04-30,8.2701,8.4986,8.2244,8.3615,284894
1997-05-01,8.3843,8.5899,8.3614,8.5899,132029
1997-05-02,8.6813,8.8184,8.6585,8.7727,174065
1997-05-05,8.727,8.8184,8.6128,8.8184,121283
1997-05-06,8.7727,8.7727,8.6813,8.7727,86630
1997-05-07,8.7727,8.7956,8.6813,8.7499,130348
1997-05-08,8.7042,8.8641,8.6813,8.8184,91163
1997-05-09,8.9326,9.0468,8.8869,9.024,99131
1997-05-12,8.9783,9.0468,8.9554,9.0468,57168
1997-05-13,9.0011,9.0468,8.8412,9.0468,67988
1997-05-14,9.0241,9.0241,8.6585,8.8641,112291
1997-05-15,8.8183,8.9326,8.7726,8.9326,56730
1997-05-16,8.9326,8.9783,8.8869,8.9326,49639
1997-05-19,8.8869,8.9326,8.8412,8.9326,58119
1997-05-20,8.9554,9.0011,8.8183,8.9783,78004
1997-05-21,8.9784,8.9784,8.7727,8.9098,57096
1997-05-22,8.864,8.9326,8.8183,8.8869,54390
1997-05-23,8.8641,9.1611,8.8641,9.1154,82975
1997-05-27,9.1154,9.2982,9.0925,9.2296,104980
1997-05-28,9.2068,9.2068,9.1611,9.2068,154911
1997-05-29,9.2068,9.3667,9.1839,9.2982,101837
1997-05-30,9.2525,9.5951,9.2068,9.5266,97011
1997-06-02,9.3896,9.3896,9.2525,9.2982,144896
1997-06-03,9.1839,9.2753,9.1611,9.2296,67330
1997-06-04,9.2296,9.2982,9.1382,9.2982,31289
1997-06-05,9.321,9.4581,9.321,9.4124,35822
1997-06-06,9.3895,9.4809,9.3895,9.4352,30046
1997-06-09,9.4124,9.4353,9.2982,9.3667,26903
1997-06-10,9.4052,9.4052,9.2907,9.2907,69639
1997-06-11,9.3136,9.3136,9.1992,9.2221,83918
1997-06-12,9.1991,9.2221,9.039,9.1763,216606
1997-06-13,9.428,9.428,9.2907,9.3822,172083
1997-06-16,9.2449,9.3365,9.1534,9.2907,160660
1997-06-17,9.3365,9.3365,9.1992,9.2907,82307
1997-06-18,9.3594,9.3594,9.1992,9.2907,127122
1997-06-19,9.2678,9.3136,9.1533,9.2678,37419
1997-06-20,9.2906,9.3364,9.2449,9.2678,107204
1997-06-23,9.1763,9.2221,8.9245,9.039,82893
1997-06-24,8.9703,8.9932,8.444,8.5813,298838
1997-06-25,8.6729,8.8102,8.261,8.4783,308506
1997-06-26,8.4899,8.5356,8.4212,8.5127,185925
1997-06-27,8.5356,8.833,8.5356,8.6957,148944
1997-06-30,8.6729,9.1992,8.6729,9.1992,155755
1997-07-01,9.1534,9.1534,8.9933,9.0619,46573
1997-07-02,9.1077,9.1077,8.7187,8.8674,121924
1997-07-03,8.9017,9.0618,8.8559,9.0275,34343
1997-07-07,9.0161,9.0504,8.9589,9.0161,41593
1997-07-08,9.016,9.016,8.8216,8.8444,70591
1997-07-09,8.8444,8.8444,8.5356,8.547,159269
1997-07-10,8.5012,8.5241,8.3983,8.4669,206135
1997-07-11,8.5126,8.5356,8.444,8.4783,107863
1997-07-14,8.4668,8.4668,8.1922,8.3067,157730
1997-07-15,8.3296,8.833,8.3296,8.7644,236523
1997-07-16,8.8788,9.0047,8.8102,8.8902,109108
1997-07-17,8.9589,8.9589,8.7873,8.7987,67003
1997-07-18,8.7758,8.7758,8.6156,8.6271,46133
1997-07-21,8.7415,8.7415,8.3296,8.4555,111086
1997-07-22,8.3753,8.4898,8.3753,8.4783,85090
1997-07-23,8.5241,8.547,8.4669,8.4898,69200
1997-07-24,8.5013,8.6729,8.2953,8.65,211188
1997-07-25,8.5584,8.6614,8.5241,8.6042,97685
1997-07-28,8.6271,8.7759,8.6271,8.6729,76376
1997-07-29,8.7644,8.833,8.3868,8.3868,227737
1997-07-30,8.5127,8.6386,8.3068,8.3983,137375
1997-07-31,8.4211,8.5012,8.2838,8.4325,83698
1997-08-01,8.4669,8.6729,8.4325,8.6156,117456
1997-08-04,8.6156,8.6385,8.5355,8.5813,55579
1997-08-05,8.7415,8.7415,8.5814,8.6614,67735
1997-08-06,8.65,8.7644,8.6042,8.7301,117750
1997-08-07,8.8559,8.936,8.8444,8.8902,169521
1997-08-08,8.8445,8.8445,8.6843,8.7987,186730
1997-08-11,8.7873,8.7873,8.5814,8.6042,154656
1997-08-12,8.7186,9.039,8.7186,8.9817,242600
1997-08-13,8.9932,9.1991,8.9703,9.1076,211772
1997-08-14,9.1533,9.1763,9.039,9.1305,252413
1997-08-15,9.1076,9.1191,8.9246,8.9475,345047
1997-08-18,8.9017,9.0161,8.8559,8.9703,251754
1997-08-19,8.8788,8.8902,8.5584,8.7415,164322
1997-08-20,8.7758,8.7758,8.6614,8.7644,91827
1997-08-21,8.7645,8.856,8.753,8.7873,185339
1997-08-22,8.6957,8.7415,8.6385,8.6957,81428
1997-08-25,8.6958,8.7987,8.6729,8.7873,58216
1997-08-26,8.7873,8.8216,8.7072,8.7415,79818
1997-08-27,8.7644,8.7644,8.7186,8.7186,63048
1997-08-28,8.7186,8.73,8.6385,8.6957,49794
1997-08-29,8.6843,8.7186,8.6729,8.6957,33538
1997-09-02,8.6957,8.9475,8.6957,8.8902,54701
1997-09-03,8.9703,9.1419,8.9474,9.1305,88824
1997-09-04,9.0962,9.1076,8.9818,9.0161,81136
1997-09-05,9.0161,9.142,9.0161,9.0733,89703
1997-09-08,9.142,9.325,9.0962,9.3021,122948
1997-09-09,9.2563,9.2563,9.1534,9.2335,81355
1997-09-10,9.2032,9.2147,9.0313,9.0657,94769
1997-09-11,9.0313,9.0313,8.8135,8.9167,92275
1997-09-12,8.9396,8.9396,8.5041,8.7104,320836
1997-09-15,8.6645,8.825,8.6645,8.825,275577
1997-09-16,8.7104,8.7219,8.5729,8.5729,534215
1997-09-17,8.6187,8.7104,8.527,8.5614,270517
1997-09-18,8.5614,8.5728,8.3322,8.4124,411495
1997-09-19,8.4583,8.5729,8.4468,8.55,123156
1997-09-22,8.55,8.5958,8.527,8.5958,95356
1997-09-23,8.5843,8.5958,8.4125,8.4812,133939
1997-09-24,8.4698,8.527,8.3781,8.5156,133205
1997-09-25,8.6072,8.6531,8.4353,8.4697,196579
1997-09-26,8.4812,8.6073,8.4812,8.5156,130051
1997-09-29,8.5042,8.5042,8.4125,8.4468,240958
1997-09-30,8.4354,8.4812,8.3551,8.4812,248220
1997-10-01,8.4812,8.5843,8.4468,8.5385,88241
1997-10-02,8.527,8.527,8.4354,8.5156,69977
1997-10-03,8.5385,8.7104,8.4354,8.55,114501
1997-10-06,8.55,8.6646,8.4927,8.6073,75918
1997-10-07,8.676,8.7104,8.676,8.6875,103571
1997-10-08,8.699,8.699,8.527,8.55,102545
1997-10-09,8.4812,8.4812,8.3895,8.4239,154550
1997-10-10,8.1603,8.4583,8.1603,8.4239,217412
1997-10-13,8.3895,8.3895,8.2062,8.3208,104525
1997-10-14,8.2978,8.3666,8.2749,8.2749,96603
1997-10-15,8.2634,8.4583,8.2634,8.4353,199587
1997-10-16,8.3894,8.4238,8.3436,8.3436,130857
1997-10-17,8.3436,8.3436,8.1832,8.2978,111346
1997-10-20,8.252,8.3666,8.2291,8.3666,40049
1997-10-21,8.3666,8.4467,8.3666,8.4353,63155
1997-10-22,8.4698,8.4698,8.1717,8.1947,90955
1997-10-23,8.1144,8.1259,7.8394,7.8852,180076
1997-10-24,7.8852,7.954,7.5872,7.7706,434748
1997-10-27,7.7019,7.7133,7.2664,7.3007,276167
1997-10-28,7.1632,8.2978,7.1517,8.252,536490
1997-10-29,8.2978,8.3436,7.931,8.0915,372767
1997-10-30,7.7018,8.0915,7.656,7.9425,405923
1997-10-31,7.9883,8.2519,7.9883,8.1488,322229
1997-11-03,8.2175,8.3322,8.1717,8.1717,334185
1997-11-04,8.1602,8.4582,8.1258,8.378,368219
1997-11-05,8.4125,8.4239,8.3208,8.3208,119929
1997-11-06,8.2978,8.4238,8.2978,8.378,68803
1997-11-07,8.3437,8.3666,8.252,8.2864,107606
1997-11-10,8.3895,8.4239,8.2864,8.3666,86847
1997-11-11,8.4124,8.527,8.3666,8.4009,209709
1997-11-12,8.2749,8.3436,8.252,8.3322,125650
1997-11-13,8.355,8.4238,8.3092,8.3092,138119
1997-11-14,8.3551,8.6187,8.2978,8.5958,151469
1997-11-17,8.7104,8.9396,8.6875,8.9282,164306
1997-11-18,8.802,8.802,8.6875,8.7218,346654
1997-11-19,8.7104,8.9741,8.699,8.9511,140321
1997-11-20,9.0771,9.6044,9.0771,9.4095,392500
1997-11-21,9.4897,9.9596,9.398,9.8679,237288
1997-11-24,9.7304,9.8106,9.6387,9.6387,310493
1997-11-25,9.6273,9.8336,9.547,9.7304,175528
1997-11-26,9.742,10.166,9.742,9.7763,113547
1997-11-28,9.8107,9.9023,9.7648,9.8221,25673
1997-12-01,9.8451,9.9826,9.8221,9.9826,100637
1997-12-02,9.9711,10.1659,9.9482,10.0284,71297
1997-12-03,10.0055,10.0743,9.9826,10.0513,67483
1997-12-04,9.8794,9.9711,9.7878,9.8336,116114
1997-12-05,9.7648,9.9023,9.7533,9.8679,106798
1997-12-08,9.8565,10.0858,9.7878,9.8451,277780
1997-12-09,9.8221,9.8909,9.7419,9.8679,71590
1997-12-10,9.8451,10.017,9.719,9.9712,74598
1997-12-11,9.9596,9.994,9.8909,9.9596,136945
1997-12-12,9.9868,9.9868,9.9064,9.9179,168384
1997-12-15,9.9638,10.3541,9.9179,10.0212,205044
1997-12-16,10.0556,10.113,9.9293,9.9293,118353
1997-12-17,10.0211,10.0211,9.9408,9.9523,44887
1997-12-18,9.9408,9.9523,9.6194,9.6538,178668
1997-12-19,9.4587,9.5046,9.2062,9.3669,166180
1997-12-22,9.3554,9.4587,9.1603,9.1603,144213
1997-12-23,9.1603,9.1603,9.0454,9.0799,111300
1997-12-24,9.034,9.0799,8.9881,9.034,42904
1997-12-26,9.034,9.0569,8.9938,8.9995,53042
1997-12-29,9.0111,9.5277,8.9767,9.4243,86910
1997-12-30,9.4128,9.4472,9.3209,9.3783,60095
1997-12-31,9.3668,9.4587,9.275,9.4472,122320
1998-01-02,9.4818,9.5506,9.3784,9.4243,25493
1998-01-05,9.4817,9.585,9.4243,9.562,49369
1998-01-06,9.539,9.7572,9.4242,9.5505,125258
1998-01-07,9.5505,9.5505,9.2176,9.298,47606
1998-01-08,9.2981,9.4473,9.2063,9.344,97122
1998-01-09,9.2981,9.3095,9.0914,9.1947,55173
1998-01-12,8.9192,9.0914,8.9077,9.0914,117398
1998-01-13,9.1832,9.298,9.1717,9.275,158318
1998-01-14,9.3095,9.4472,9.275,9.3324,152221
1998-01-15,9.2865,9.3209,9.1832,9.2291,154277
1998-01-16,9.2635,9.3209,9.2635,9.275,62005
1998-01-20,9.2865,9.6654,9.2865,9.6654,156042
1998-01-21,9.6195,9.6424,9.4817,9.5391,82208
1998-01-22,9.5046,9.5046,9.1947,9.2865,78535
